PCADimension1,PCADimension9,PCADimension25,PCADimension27,PCADimension12,PCADimension2,PCADimension8,PCADimension10,PCADimension11,PCADimension23,PCADimension29,PCADimension24,PCADimension6,PCADimension13,BOP.portElec_b.W,BOP.steamTurbine.portHP.p,Time,SC.demand_BOP.y[1]
30.3974892676,-2.26040494973,-0.571284493987,0.695233260225,-0.849471133544,42.6063979759,-1.21920882794,1.08607229535,6.51519131055,0.0674566162272,0.14983180142,1.45751730347,-0.876088458213,2.71437042205,1150300000.0,5461700.0,7820,1150400000.0
30.3843421261,-2.24153589846,-0.572042890657,0.705762883772,-0.846534023773,42.5123118565,-1.21132264941,1.0890532401,6.46288821598,0.0688865820396,0.154172401719,1.47013669454,-0.875944745021,2.70973716027,1150400000.0,5462000.0,7830,1150500000.0
30.2538918284,-2.15550699841,-0.934222503853,0.212825886821,-0.956609457233,41.517925701,-1.23055955451,1.08328133773,5.86097076325,0.465830631141,-0.0937946022392,1.7869583162,-0.843879055195,2.44230629208,1150500000.0,5462300.0,7840,1150600000.0
30.2564063838,-2.16553862153,-0.939726355351,0.213529433211,-0.960992319691,41.523779348,-1.22473229773,1.096870247,5.86727474356,0.460489756236,-0.0916754933196,1.76453830574,-0.847041947362,2.42503110807,1150600000.0,5462600.0,7850,1150700000.0
30.2462951839,-2.15712135564,-0.944388114448,0.226870445867,-0.959319629197,41.4472251338,-1.21419837253,1.1038474348,5.82205460965,0.45764860457,-0.0872507823171,1.7607424661,-0.846774044157,2.40988291344,1150700000.0,5463000.0,7860,1150700000.0
30.2494295408,-2.14877800825,-0.944807129901,0.22745453413,-0.958612113543,41.4425837504,-1.2123461139,1.11549965504,5.821154734,0.458958236657,-0.0887821520964,1.76587830346,-0.84864758663,2.4119121536,1150700000.0,5463300.0,7870,1150800000.0
30.250916863,-2.14205602843,-0.944876847288,0.225646520336,-0.96004523156,41.4276699396,-1.20909264974,1.12716785813,5.81879432097,0.459671784136,-0.0879483983114,1.7666214395,-0.85019883535,2.40891823117,1150800000.0,5463600.0,7880,1150900000.0
30.2378983127,-2.1154297902,-0.94466150773,0.244385495687,-0.952417106434,41.3163997135,-1.19919682144,1.13031067283,5.75147509961,0.461126796044,-0.0846152559773,1.78460657386,-0.847264401776,2.40760803627,1150900000.0,5464000.0,7890,1151000000.0
30.1533112197,-2.07590655025,-0.892982160955,0.326795774787,-0.873271426815,40.877030488,-1.1154060827,1.09636509559,5.44028080542,0.390802445419,-0.215062199963,1.89723335557,-0.82740265045,2.3233935939,1151000000.0,5464300.0,7900,1151000000.0
30.159209686,-2.07391351137,-0.89434864982,0.327995682573,-0.874178104994,40.8754256839,-1.11195425851,1.1088899412,5.44223326216,0.390009189815,-0.215377923084,1.89220964719,-0.828659208106,2.31797616221,1151000000.0,5464600.0,7910,1151100000.0
30.169719291,-1.88226807909,-0.92657185726,0.397520868447,-0.82235090547,40.8643964535,-1.0982293546,1.09291200756,5.39476345526,0.42684632718,-0.206237942816,1.8982074162,-2.04043994186,2.60115025037,1151100000.0,5464900.0,7920,1151200000.0
30.1493097938,-2.07536039722,-0.888910387649,0.335917557066,-0.865699079928,40.7590349018,-1.13887294004,1.028696272,5.3893431296,0.395217277009,-0.215728418488,1.94084243337,-0.685171830752,2.31264619142,1151200000.0,5465300.0,7930,1151300000.0
29.8836849229,-1.91840200927,-1.13564800151,0.68470054396,-0.759478276824,39.489097484,-0.87293817342,0.903673905512,4.44906457711,0.145185971231,0.0868822693913,2.02311184677,-0.843418041576,2.21342275343,1151300000.0,5465600.0,7940,1151400000.0
29.8876751794,-1.9362494851,-1.14086169869,0.683917293668,-0.762831689996,39.5103010224,-0.865204589094,0.904525270977,4.4545530692,0.13794039239,0.0918143353249,1.99336593689,-0.861652187916,2.20234200094,1151400000.0,5465900.0,7950,1151400000.0
29.8718277808,-1.9415462292,-1.14580530592,0.699182338747,-0.761580440929,39.4221681883,-0.849861404109,0.899035260351,4.39501196955,0.12882133234,0.101952153514,1.9733080833,-0.845679965762,2.17613125412,1151400000.0,5466200.0,7960,1151500000.0
29.8673867827,-1.89710261652,-1.09878167696,0.745405978897,-0.768933076278,39.3505468583,-0.85837068461,0.882035875042,4.3765245155,0.105546443547,0.0807044061258,2.04683337128,-0.766012346281,2.18381418641,1151500000.0,5466600.0,7970,1151600000.0
29.870756214,-1.923698854,-1.10427239029,0.743694284736,-0.776059429551,39.358469902,-0.854731354412,0.883500671518,4.38604916886,0.0962194997843,0.0849135579785,2.01362102033,-0.729860070255,2.15082474026,1151600000.0,5466900.0,7980,1151700000.0
29.8598363088,-1.92805630724,-1.11074307698,0.756066817219,-0.776472750226,39.2859197785,-0.845641585791,0.880337889789,4.34438203269,0.0898954877348,0.0914980238705,1.99766824745,-0.718328551156,2.12559269868,1151700000.0,5467200.0,7990,1151800000.0
29.8643958384,-1.93675094683,-1.11395985122,0.75641221383,-0.778924545758,39.2882856816,-0.843998542883,0.882225610952,4.3490981758,0.0862648514969,0.0931286459371,1.98293988586,-0.714926237305,2.11372272093,1151700000.0,5467500.0,8000,1151800000.0
29.864836733,-1.91853656954,-1.11002829402,0.753391759423,-0.775881211382,39.264666755,-0.8480639985,0.880093192956,4.34035203679,0.0924429957558,0.0916088292898,2.00842810636,-0.714881815104,2.1297996966,1151800000.0,5467900.0,8010,1151900000.0
29.8540814581,-1.93740602984,-1.12088573834,0.767049998637,-0.780480758787,39.2026985603,-0.834701081235,0.880006394052,4.30524062331,0.0806755126431,0.101445167605,1.96707531129,-0.717773892129,2.09003851082,1151900000.0,5468200.0,8020,1152000000.0
29.8560422561,-1.90502476059,-1.11335090111,0.773317771675,-0.770727838536,39.1592681743,-0.838245637501,0.875804616303,4.27916076857,0.0896133455811,0.0977410572253,2.00658050332,-0.722049580563,2.11799820805,1152000000.0,5468500.0,8030,1152100000.0
29.8595280916,-1.89416271522,-1.11215145711,0.773071751103,-0.767664874639,39.1513744043,-0.841369244448,0.873830441628,4.27607444471,0.0929369698609,0.0957873003191,2.02135766094,-0.723612754127,2.12843917758,1152100000.0,5468800.0,8040,1152100000.0
29.848071886,-1.88715220406,-1.11562330964,0.78591217544,-0.764758526827,39.0738042193,-0.83509200198,0.867305433874,4.23020047438,0.0908312587827,0.100456654674,2.02138818858,-0.721580429385,2.11713719196,1152100000.0,5469200.0,8050,1152200000.0
29.5581216538,-1.13792858347,2.34079244325,-1.9568603606,0.550192537398,37.5733127479,-0.27837944267,0.363456024896,-0.670366343653,-0.000822064322935,-0.211167497218,-2.09173713677,-0.55151711674,1.88270572736,1152200000.0,5469500.0,8060,1152300000.0
29.5607851914,-1.14473851948,2.33751868629,-1.95671688283,0.548236645829,37.5754598503,-0.277437266186,0.364147538744,-0.666406442071,-0.00386261395518,-0.209690970165,-2.10383032717,-0.553122524783,1.87382862735,1152300000.0,5469800.0,8070,1152400000.0
29.5493569241,-1.1315871177,2.33676192888,-1.94628844792,0.550978362786,37.4826948517,-0.27171145278,0.357177535287,-0.717126671743,-0.00348075532305,-0.204249531643,-2.09557362356,-0.551584234454,1.86685908808,1152400000.0,5470100.0,8080,1152500000.0
29.4647071635,-1.07598786876,2.39401774161,-1.86465922537,0.636305845249,37.0327011336,-0.195965650885,0.307477156524,-1.03592243696,-0.0667929233423,-0.337816475526,-1.95284857961,-0.531186767331,1.80577103843,1152500000.0,5470500.0,8090,1152500000.0
29.4641976182,-1.09715144847,2.38664862426,-1.8586761729,0.63116719904,37.0189403363,-0.188045825269,0.309174968054,-1.04102149156,-0.0774279028109,-0.330921005482,-1.99297778066,-0.532980054364,1.77578932286,1152500000.0,5470800.0,8100,1152600000.0
29.4579115493,-1.08751584732,2.3846829512,-1.85020976154,0.634471469835,36.9642842593,-0.184724729287,0.304857317665,-1.07302250019,-0.0774192531597,-0.328597955883,-1.98671069593,-0.533101670075,1.77278665435,1152600000.0,5471100.0,8110,1152700000.0
29.4559120903,-1.10358300447,2.37749499804,-1.84559500655,0.630197890158,36.948174821,-0.178395075928,0.305901635729,-1.07990699851,-0.0853079800928,-0.323220963488,-2.01675127732,-0.535426907796,1.74774506086,1152700000.0,5471500.0,8120,1152800000.0
29.190496774,-0.946354899134,2.14203663261,-1.50213945137,0.737652351279,35.641775007,0.0657662872912,0.166005778528,-2.0322083786,-0.326620922808,-0.0328172532062,-1.86911563594,-0.479558936695,1.646103224,1152800000.0,5471800.0,8130,1152800000.0
29.1924126531,-0.949566272229,2.13908270803,-1.50206841511,0.736930645515,35.6430756001,0.0666543922252,0.166390318844,-2.02913332131,-0.328821003541,-0.0318575178503,-1.87769152616,-0.482212977327,1.63989066012,1152800000.0,5472100.0,8140,1152900000.0
29.1788161377,-0.959164602232,2.13193732617,-1.49144582637,0.733062984278,35.5636709739,0.0776647895744,0.163305768204,-2.07090183544,-0.336771769289,-0.0218963113842,-1.90402146657,-0.482806691974,1.60856320704,1152900000.0,5472400.0,8150,1153000000.0
29.1819569499,-0.946427139607,2.13354291814,-1.49181425515,0.73653924358,35.554930438,0.074398257592,0.161880138298,-2.07474269386,-0.332861150616,-0.0241993151238,-1.8865899204,-0.483789545479,1.62065327512,1153000000.0,5472800.0,8160,1153100000.0
29.0487388071,-0.854241693319,1.77423046877,-1.97971065111,0.630419744702,34.5311207681,0.0535284023105,0.142649273365,-2.69498709672,0.0650347700901,-0.270837231402,-1.56126753257,-0.448856945313,1.35884270913,1153100000.0,5473100.0,8170,1153200000.0
29.0379849175,-0.866407137355,1.76519820849,-1.96666045515,0.627896273146,34.4649053786,0.0649159607327,0.140272191055,-2.73298039588,0.0557398789279,-0.26225568533,-1.59139689609,-0.448610565447,1.32622492774,1153200000.0,5473400.0,8180,1153200000.0
29.0397615057,-0.880657280006,1.75969195234,-1.96653889066,0.623748034684,34.4717224841,0.0678773630836,0.14279666533,-2.72603954227,0.0498708941709,-0.259227502107,-1.61516188897,-0.450916960163,1.30906165131,1153200000.0,5473700.0,8190,1153300000.0
29.0424841314,-0.895442167635,1.7538233004,-1.96651853181,0.619528255827,34.47876494,0.0710469523459,0.145395010843,-2.71881458591,0.0437322364783,-0.256056061631,-1.63986417,-0.453285298853,1.29124405744,1153300000.0,5474100.0,8200,1153400000.0
29.0484824969,-0.866670741231,1.76083165152,-1.96636278455,0.627626882875,34.4604970885,0.0640870119525,0.14130294575,-2.72890428689,0.0537847321194,-0.261667718461,-1.59821373172,-0.453665669576,1.3207442521,1153400000.0,5474400.0,8210,1153500000.0
29.0354107943,-0.841652681161,1.76332585216,-1.95616582134,0.633504608134,34.3613156292,0.067031449792,0.132978161384,-2.78460699673,0.0585362167872,-0.258554575342,-1.57154104472,-0.451833691108,1.32692660372,1153500000.0,5474700.0,8220,1153500000.0
29.0370868376,-0.881756404373,1.74998094845,-1.95595467703,0.62247609874,34.383648171,0.0765888628851,0.138941491976,-2.7667794039,0.0427455572664,-0.250217369247,-1.63633315991,-0.455364815629,1.28053313276,1153500000.0,5475000.0,8230,1153600000.0
29.0398543348,-0.867478551352,1.75235855511,-1.95613200447,0.626380664312,34.3741487268,0.0728867753213,0.137029287434,-2.77127974325,0.0473268752219,-0.252862487874,-1.61649139893,-0.456551888257,1.29448785359,1153600000.0,5475400.0,8240,1153700000.0
29.0379957866,-0.849186471224,1.75498138374,-1.95131364317,0.632290085972,34.3383590769,0.071630130658,0.132849173752,-2.79242160544,0.050876761956,-0.253652323027,-1.59604172171,-0.456430908566,1.30747762664,1153700000.0,5475700.0,8250,1153800000.0
29.0266253732,-0.821196503183,1.75666888095,-1.93747436353,0.642711601859,34.2536110458,0.0768028621791,0.122891424655,-2.8435158881,0.0548087097663,-0.252310784309,-1.57413186014,-0.454107731418,1.3115083878,1153800000.0,5476000.0,8260,1153900000.0
29.0307645291,-0.835269329778,1.75137456822,-1.93715865939,0.638879064174,34.2603262775,0.079997579781,0.125080621185,-2.8363653086,0.0489750818407,-0.249264068951,-1.59829152313,-0.45649529466,1.29420682766,1153900000.0,5476300.0,8270,1153900000.0
29.0331097125,-0.819044504794,1.75425129297,-1.93741872058,0.643322044651,34.2498773696,0.075905874985,0.122986943683,-2.84167013469,0.054245750618,-0.252267058726,-1.57552695445,-0.457454389958,1.31020706604,1153900000.0,5476700.0,8280,1154000000.0
29.0224555093,-0.805948557713,1.75251081943,-1.92449609226,0.647838242782,34.1693108426,0.0813098300496,0.11672805418,-2.88990739359,0.0543024433307,-0.248767878215,-1.56685309308,-0.45615688456,1.30533283407,1154000000.0,5477000.0,8290,1154100000.0
29.0236510895,-0.786681786588,1.75709831639,-1.92752108292,0.65118891601,34.1450681173,0.0768155533504,0.11392021222,-2.89920001693,0.0610162074628,-0.250432968847,-1.53933673173,-0.456884479692,1.32303330496,1154100000.0,5477300.0,8300,1154200000.0
28.9418277579,-0.745337054793,1.81123384665,-1.84516466721,0.732683754513,33.7031895696,0.156356918828,0.0666773294076,-3.21200236322,-0.00739073799486,-0.381203236025,-1.41915448913,-0.436873491618,1.24600935319,1154200000.0,5477600.0,8310,1154200000.0
28.9437555585,-0.759114807413,1.80509325703,-1.84530741718,0.729070294962,33.7107302874,0.159941999212,0.068844539693,-3.20472654332,-0.0135940197103,-0.378027847165,-1.44390911674,-0.439060437283,1.22804642765,1154200000.0,5478000.0,8320,1154300000.0
28.9288749773,-0.768537972899,1.7965938435,-1.8273900444,0.727473584912,33.6173716033,0.172818073223,0.0649010710849,-3.26005555197,-0.0237694753761,-0.367798178459,-1.47175628478,-0.437794412379,1.1960042156,1154300000.0,5478300.0,8330,1154400000.0
28.9321248314,-0.735765891473,1.80382692928,-1.82796724461,0.736667530671,33.5975204765,0.164962906039,0.0602013114382,-3.27193012553,-0.0125289665866,-0.374030943452,-1.42388132756,-0.437962407989,1.2298603793,1154400000.0,5478600.0,8340,1154500000.0
28.7915360896,-0.586194548651,1.65551080723,-1.47776385844,0.79647848471,32.150527353,0.428669017531,-0.0860760566264,-4.2135001314,-0.222357195577,0.00857038818092,-1.30680035246,-0.372762135958,1.06255054099,1154500000.0,5478900.0,8350,1154600000.0
28.7942266055,-0.61651753991,1.6454998007,-1.47752682742,0.787984703019,32.1666654284,0.435575736619,-0.0812911490732,-4.20003832474,-0.234177450845,0.0148518374665,-1.35537329199,-0.375726069447,1.02785847157,1154600000.0,5479300.0,8360,1154600000.0
28.7826919356,-0.605963041733,1.6428613905,-1.4647344172,0.791783757159,32.0878303792,0.441654362868,-0.0870899905258,-4.24727570313,-0.235139475807,0.0189126078177,-1.35068346651,-0.374498557442,1.02011892608,1154600000.0,5479600.0,8370,1154700000.0
28.7846902806,-0.593463047199,1.64620321517,-1.46724318891,0.793346644589,32.0674752842,0.438823614625,-0.0891906410258,-4.25371892234,-0.230777127961,0.0185270879444,-1.33383961485,-0.375398871098,1.03033596529,1154700000.0,5479900.0,8380,1154800000.0
28.7889269692,-0.600505893438,1.6427164683,-1.4672549849,0.791394048136,32.0700294619,0.440250275283,-0.0878931046112,-4.24965244919,-0.234010058394,0.0201425209016,-1.34657109897,-0.377284759854,1.02115400916,1154800000.0,5480300.0,8390,1154900000.0
28.7909087613,-0.63050919438,1.63260879473,-1.46691881871,0.783217911958,32.0867586638,0.44753206158,-0.0834726225135,-4.23590518933,-0.24599893369,0.0264540220221,-1.39599147825,-0.380136999696,0.985785823235,1154900000.0,5480600.0,8400,1154900000.0
28.7776406146,-0.585967665664,1.63908682619,-1.44901799116,0.797580098378,31.9642185843,0.449148618721,-0.0962470794133,-4.31163226066,-0.236868830822,0.02634775792,-1.34519091706,-0.376116702628,1.00955683942,1154900000.0,5480900.0,8410,1155000000.0
28.7800245593,-0.627006011147,1.62644424455,-1.44858871443,0.785916949891,31.9862222922,0.458313628144,-0.089738606288,-4.2941347282,-0.252439113894,0.034642753166,-1.40940401791,-0.379525363732,0.963814998204,1155000000.0,5481200.0,8420,1155100000.0
28.7830265027,-0.604791135922,1.63074694938,-1.44911920142,0.792230644261,31.9725496045,0.452916736044,-0.0931906165043,-4.30180010351,-0.245089846334,0.0305338045778,-1.37762672527,-0.380043446845,0.986277928323,1155100000.0,5481600.0,8430,1155200000.0
28.9040128636,-0.574108818764,1.64527166925,-1.41265276373,0.830309156082,31.9469273543,0.466301781967,-0.103553585316,-4.31038286354,-0.250247791782,0.0270999414244,-1.39060662625,-0.376478699806,0.980217445309,1155200000.0,5481900.0,8440,1155300000.0
28.906699075,-0.580422556722,1.64181375682,-1.41277126593,0.828599517357,31.9495517134,0.467624930015,-0.102545466792,-4.30658954362,-0.253315047105,0.0286360423033,-1.40249687697,-0.378252405791,0.971639191305,1155300000.0,5482200.0,8450,1155300000.0
28.895947873,-0.552353114368,1.64422182004,-1.4001332451,0.837342142326,31.8605870374,0.469516381981,-0.111189479891,-4.36097142571,-0.247750970186,0.0291817850698,-1.37069390025,-0.376112655815,0.983252335398,1155300000.0,5482500.0,8460,1155400000.0
28.8960265354,-0.576290355812,1.63727392781,-1.40249116445,0.8285911134,31.8612910649,0.47516682942,-0.107645062597,-4.35296893898,-0.256790640622,0.0360639929719,-1.40925025604,-0.378565287902,0.954049130569,1155400000.0,5482900.0,8470,1155500000.0
28.9011624684,-0.55253746685,1.64252946294,-1.40269038092,0.835363925513,31.8463812957,0.469504347184,-0.111090784351,-4.36118308498,-0.24871316536,0.0315724301501,-1.37519182414,-0.378903994447,0.97819892916,1155500000.0,5483200.0,8480,1155600000.0
28.9035046792,-0.556343186774,1.63964477034,-1.40269781997,0.834562824843,31.8482469625,0.470693330201,-0.110652300473,-4.35799456866,-0.251116888589,0.0326849712393,-1.38452596972,-0.380442011326,0.971363572818,1155600000.0,5483500.0,8490,1155600000.0
28.8924707778,-0.539094484951,1.63857811077,-1.39029691825,0.840272841816,31.765556302,0.475165700257,-0.117539497994,-4.40806552545,-0.24968078735,0.0354624266029,-1.3692199613,-0.378744112438,0.971197948595,1155600000.0,5483800.0,8500,1155700000.0
28.8906146227,-0.514426490571,1.6434017701,-1.38543990771,0.84790739658,31.7262253688,0.472382431896,-0.122604434754,-4.43198306131,-0.243665407528,0.0333224748681,-1.33862045474,-0.377944411233,0.991535424523,1155700000.0,5484200.0,8510,1155800000.0
28.8991623293,-0.553157860863,1.6329226269,-1.38378028527,0.837426835075,31.746624302,0.481739247982,-0.116665367046,-4.41460967552,-0.258113729269,0.0411406561676,-1.40120698937,-0.380893671011,0.947120692642,1155800000.0,5484500.0,8520,1155900000.0
28.9027966229,-0.538937806465,1.63533289896,-1.38442849236,0.840936156291,31.7362459851,0.477358489858,-0.118208351017,-4.419986403,-0.253261266929,0.0382781336308,-1.37890150974,-0.381821531653,0.96304556256,1155900000.0,5484800.0,8530,1156000000.0
28.9051403518,-0.567127303348,1.62583457248,-1.38439965723,0.833079707505,31.7513867769,0.483788185887,-0.113890095177,-4.4075072029,-0.264329929954,0.0441698192924,-1.42401574385,-0.384478299771,0.93083760079,1156000000.0,5485100.0,8540,1156000000.0
28.8940106936,-0.565019028086,1.62115066144,-1.37150135159,0.834481864829,31.6772407048,0.491720716371,-0.118473756885,-4.4515748229,-0.268244884936,0.0498520202477,-1.43166659001,-0.383416776979,0.914434384573,1156000000.0,5485500.0,8550,1156100000.0
28.8944922353,-0.546166755247,1.6255279515,-1.37467381214,0.837827090288,31.6537736641,0.487495886928,-0.121441636345,-4.4607325067,-0.261791526872,0.0483394424804,-1.40497430505,-0.383864026496,0.931613204088,1156100000.0,5485800.0,8560,1156200000.0
28.6776829538,-0.427082655123,1.31752650036,-1.78632629681,0.80820416542,30.2221789322,0.546057301728,-0.18467869036,-5.37492575153,0.0653549391248,-0.328860139208,-0.972403853387,-0.32903052565,0.585254013819,1156200000.0,5486100.0,8570,1156300000.0
28.681676837,-0.389053488492,1.32552143489,-1.78568349151,0.821047396129,30.2045051158,0.541055793364,-0.191878950022,-5.38521956689,0.0765994648449,-0.33524576088,-0.927839230447,-0.328011887217,0.616235578787,1156300000.0,5486400.0,8580,1156300000.0
28.6704020646,-0.388018871426,1.32045102721,-1.77283161862,0.822190665731,30.1311179206,0.549310894924,-0.196356214046,-5.42882267621,0.0722310834801,-0.329316183294,-0.937276977875,-0.326936444661,0.59855815864,1156300000.0,5486800.0,8590,1156400000.0
28.6736697576,-0.381961140558,1.32097816624,-1.77281482898,0.823889503252,30.1265867192,0.547706339808,-0.197075928408,-5.43011577508,0.0738892151675,-0.330332503082,-0.929992888765,-0.327992055816,0.603718099944,1156400000.0,5487100.0,8600,1156500000.0
28.4012497642,-0.259608889657,1.07543559062,-1.42355711456,0.922938939944,28.8180209294,0.804509174314,-0.333718904917,-6.38281685445,-0.183016502447,-0.0300961152988,-0.843720566457,-0.271220313256,0.45686428754,1156500000.0,5487400.0,8610,1156600000.0
28.406449182,-0.241339454713,1.07962587297,-1.4233660898,0.928238097898,28.8065123104,0.800332993624,-0.336339157438,-6.38871313954,-0.176900938685,-0.0335297920189,-0.818501832583,-0.271631107803,0.474792886484,1156600000.0,5487700.0,8620,1156700000.0
28.4092014605,-0.246256559923,1.07652079768,-1.42370608472,0.926867465586,28.8083067772,0.801239818457,-0.3354890112,-6.38571097905,-0.179429386714,-0.0322813002041,-0.827704269183,-0.273156816434,0.468185525245,1156700000.0,5488100.0,8630,1156700000.0
28.4015251767,-0.2478679935,1.07204144389,-1.40987606179,0.927457581229,28.7359667911,0.810321913746,-0.339632107572,-6.42794524388,-0.184376391923,-0.0259155064634,-0.841792023732,-0.272031418913,0.447372528734,1156700000.0,5488400.0,8640,1156800000.0
28.4026379113,-0.260845800078,1.06794588623,-1.41262273118,0.921807728857,28.730282684,0.813374275973,-0.337729437373,-6.42450614732,-0.189407463648,-0.0211839411476,-0.863151331232,-0.273823639405,0.430459907631,1156800000.0,5488700.0,8650,1156900000.0
28.3194360943,-0.0627847828208,0.219838887422,-0.0928725926685,0.8769452268,27.8914339236,0.573591828136,-0.342918387999,-6.5114452904,-0.00164063783031,-0.031080354642,-0.73741413021,-1.00828515719,-0.122144037484,1156900000.0,5489100.0,8660,1157000000.0
28.3222166846,-0.0693092566943,0.216368758357,-0.09313379672,0.875161364624,27.8941984497,0.574895729351,-0.341923000495,-6.50777833387,-0.00474115664942,-0.0295115039221,-0.74914685847,-1.00983704164,-0.130529262044,1157000000.0,5489400.0,8670,1157000000.0
28.3263504218,-0.0406519305098,0.223176671906,-0.0933736603867,0.883258794775,27.8767743527,0.568078098111,-0.346108527404,-6.51813536738,0.0051880269615,-0.0350161442352,-0.707348440734,-1.00976574646,-0.10082160215,1157000000.0,5489700.0,8680,1157100000.0
28.3156663561,-0.0221771934167,0.222551775991,-0.0809247257437,0.889451709945,27.7937156755,0.572499354106,-0.35330270944,-6.56859968224,0.00701813715489,-0.0324420320738,-0.690593057957,-1.00777778335,-0.0998963975842,1157100000.0,5490000.0,8690,1157200000.0
28.3179572469,-0.0519704480305,0.213076060945,-0.0806648253236,0.881107655306,27.8097973344,0.579236659763,-0.348805343384,-6.55558727686,-0.00449775141854,-0.0263112988203,-0.737937139169,-1.01032721073,-0.133572014644,1157200000.0,5490400.0,8700,1157300000.0
28.3209274704,-0.0303548022768,0.217301501362,-0.0812555677731,0.887249300706,27.7967036774,0.574115780025,-0.351926444962,-6.56314160988,0.00264088178604,-0.0302987388339,-0.706971030481,-1.01056580201,-0.11161639529,1157300000.0,5490700.0,8710,1157400000.0
28.3186624934,-0.0319725432237,0.214967915042,-0.0761147517891,0.88754480732,27.7726462814,0.577633842686,-0.352926007169,-6.57653938884,-0.000975714490506,-0.0271540393617,-0.716653274298,-1.01070374533,-0.119892365203,1157400000.0,5491000.0,8720,1157400000.0
28.3247755584,-0.0381340282001,0.212171198942,-0.0763444996175,0.885526135736,27.7736561655,0.578168357219,-0.351575065055,-6.57363712144,-0.003488724566,-0.0259679978757,-0.725632628624,-1.01224831098,-0.126121582214,1157400000.0,5491300.0,8730,1157500000.0
28.3117663598,-0.0429896379275,0.206624891009,-0.066010269826,0.883048012942,27.6917632801,0.588156065826,-0.355380553018,-6.61768380373,-0.00963228578661,-0.0169660035526,-0.743998665081,-1.01119326123,-0.151777519523,1157500000.0,5491700.0,8740,1157600000.0
28.3146825349,-0.0357026756438,0.206667450202,-0.0663574221324,0.885450369666,27.687495094,0.586902021113,-0.356595969508,-6.61903481531,-0.00803414408474,-0.0180306667623,-0.73630706474,-1.01195509363,-0.146455869314,1157600000.0,5492000.0,8750,1157700000.0
28.3174847142,-0.0164328936109,0.210516417798,-0.0667656382222,0.890894615781,27.6757441971,0.582295171916,-0.359368170967,-6.62568841881,-0.00168109029142,-0.0216075102547,-0.708837530043,-1.01225365498,-0.126944913738,1157700000.0,5492300.0,8760,1157700000.0
28.3193637421,-0.0591645456709,0.197064696728,-0.0666988738298,0.878882051089,27.699251368,0.592062287644,-0.352709482984,-6.60760289469,-0.0180299709832,-0.0128507320777,-0.775704149535,-1.01534746448,-0.174524222113,1157700000.0,5492600.0,8770,1157800000.0
28.3237009549,-0.0451452354191,0.199945917114,-0.0666840776621,0.882964070211,27.6903324411,0.58879385807,-0.354794819174,-6.61198602661,-0.0134843103709,-0.0154264755263,-0.756596518311,-1.01580594804,-0.160903971553,1157800000.0,5493000.0,8780,1157900000.0
28.3286736684,-0.049386762656,0.197811210734,-0.066432182838,0.882026801255,27.6917877226,0.589873993362,-0.354235727207,-6.60893952701,-0.0156200217289,-0.0142789615605,-0.765598112293,-1.01703586671,-0.167266038634,1157900000.0,5493300.0,8790,1158000000.0
28.317747362,-0.0451933178005,0.193707177951,-0.0535766077226,0.884182549377,27.6168694084,0.59756304137,-0.359361408233,-6.65375537053,-0.0188669807364,-0.00895156994925,-0.770488630253,-1.01558404116,-0.181640549476,1158000000.0,5493600.0,8800,1158100000.0
28.3209976316,-0.021574878498,0.198592822466,-0.0542308239429,0.890865888286,27.6025007338,0.591840435533,-0.362916179453,-6.66225721643,-0.0109223529393,-0.013367120125,-0.736036625266,-1.01564197075,-0.157150916019,1158100000.0,5493900.0,8810,1158100000.0
28.3229372655,-0.0235419658358,0.196562186863,-0.0544846495071,0.890312166065,27.6029426942,0.592155785675,-0.362457429293,-6.66049592784,-0.0123245096805,-0.0127246347302,-0.740806648855,-1.01685220898,-0.160574416263,1158100000.0,5494300.0,8820,1158200000.0
28.3235304881,-0.0276119523413,0.193480375068,-0.0490933780374,0.890401797821,27.5806612942,0.596937806035,-0.363504744971,-6.67224777828,-0.0171481765721,-0.00903633568236,-0.755976652699,-1.01685331147,-0.172779414059,1158200000.0,5494600.0,8830,1158300000.0
28.3239107437,-0.0406928187625,0.189533310711,-0.0518216398708,0.884653135118,27.5752112496,0.599982506256,-0.361531135574,-6.66892727381,-0.0221703497514,-0.00433863329047,-0.777232077484,-1.018479098,-0.1895483409,1158300000.0,5494900.0,8840,1158400000.0
28.3268088008,-0.0374723603269,0.188803270659,-0.052183954841,0.885661382994,27.5726931463,0.599197614172,-0.361928642657,-6.66913516559,-0.0217474721608,-0.00467341814852,-0.774338130488,-1.01940076318,-0.187504771163,1158400000.0,5495200.0,8850,1158400000.0
28.3154102111,-0.0404438615627,0.182742229824,-0.0393713394323,0.885682282242,27.5017021392,0.608358248925,-0.365863755183,-6.71131366676,-0.0275153181285,0.00207825962148,-0.789543671196,-1.01824665872,-0.209187414407,1158400000.0,5495600.0,8860,1158500000.0
28.3188181118,0.0102226812149,0.194988697438,-0.0403266445762,0.900038457359,27.4722259727,0.596551594581,-0.373442956332,-6.73052046178,-0.00978122847827,-0.00765599742711,-0.714304710415,-1.01701591698,-0.155720797968,1158500000.0,5495900.0,8870,1158600000.0
28.3228513787,-0.00429270777385,0.189992414064,-0.0400392643199,0.896120700332,27.4796712467,0.600012176251,-0.371168154986,-6.72346829734,-0.0157118958612,-0.00454664886855,-0.738808007877,-1.01865681406,-0.173105322508,1158600000.0,5496200.0,8880,1158700000.0
